Codigo;Descricao;Descricao_B;CEP;UF;SITUACAO;TIPO_LOCALIDADE;LOC_NU_SEQUENCIAL_SUB
1272;Carnaubinha;Carnaubinha (Milhã);63637000;CE;0;D;1506
1273;Carquejo;Carquejo (Mucambo);62175000;CE;0;D;1531
1274;Carrapateiras;Carrapateiras (Tauá);63662000;CE;0;D;1740
1275;Caruataí;Caruataí (Tianguá);62325000;CE;0;D;1742
1276;Carvalho;Carvalho (Tamboril);63768000;CE;0;D;1733
1277;Carvoeiro;Carvoeiro (Itarema);62594000;CE;0;D;1425
1278;Cascavel;Cascavel;62850000;CE;0;M;0
1279;Castanhão;Castanhão (Alto Santo);62975000;CE;0;D;1138
1280;Catarina;Catarina;63595000;CE;0;M;0
1281;Catolé;Catolé (Mombaça);63613000;CE;0;D;1516
1282;Catuana;Catuana (Caucaia);61680000;CE;0;D;1284
1283;Catunda;Catunda;62297000;CE;0;M;0
1284;Caucaia;Caucaia;;CE;1;M;0
1285;Caxitoré;Caxitoré (Tejuçuoca);62614000;CE;0;D;1741
1286;Caxitoré;Caxitoré (Umirim);62664000;CE;0;D;1763
1287;Cedro;Cedro;63400000;CE;0;M;0
1288;Cemoaba;Cemoaba (Tururu);62657000;CE;0;D;1755
1289;Chaval;Chaval;62420000;CE;0;M;0
1290;Choró;Choró;63950000;CE;0;M;0
1291;Chorozinho;Chorozinho;62875000;CE;0;M;0
1292;Cipó dos Anjos;Cipó dos Anjos (Quixadá);63925000;CE;0;D;1636
1293;Cococi;Cococi (Parambu);63685000;CE;0;D;1580
1294;Codiá;Codiá (Senador Pompeu);63603000;CE;0;D;1710
1295;Coité;Coité (Mauriti);63212000;CE;0;D;1500
1296;Colina;Colina (Pacoti);62774000;CE;0;D;1562
1297;Conceição;Conceição (Hidrolândia);62275000;CE;0;D;1375
1298;Coreaú;Coreaú;62160000;CE;0;M;0
1299;Córrego dos Fernandes;Córrego dos Fernandes (Aracati);62807000;CE;0;D;1158
1300;Crateús;Crateús;63700000;CE;0;M;0
1301;Crato;Crato;;CE;1;M;0
1302;Crioulos;Crioulos (Pereiro);63465000;CE;0;D;1602
1303;Cristais;Cristais (Cascavel);62859000;CE;0;D;1278
1304;Croatá;Croatá;62390000;CE;0;M;0
1305;Croatá;Croatá (São Gonçalo do Amarante);62676000;CE;0;D;1682
1306;Croatá;Croatá (Varjota);62269000;CE;0;D;1767
1307;Cruxati;Cruxati (Itapipoca);62525000;CE;0;D;1422
1308;Cruz;Cruz;62595000;CE;0;M;0
1309;Cruz;Cruz (Itapagé);62603000;CE;0;D;1419
1310;Cruz de Pedra;Cruz de Pedra (Iguatu);63513000;CE;0;D;1396
1311;Cruzeirinho;Cruzeirinho (Icó);63440000;CE;0;D;1392
1312;Cuncas;Cuncas (Barro);63395000;CE;0;D;1203
1313;Curatis;Curatis (Tamboril);63755000;CE;0;D;1733
1314;Curupira;Curupira (Ocara);62758000;CE;0;D;1553
1315;Custódio;Custódio (Quixadá);63915000;CE;0;D;1636
1316;Daniel de Queirós;Daniel de Queirós (Quixadá);63930000;CE;0;D;1636
1317;Delmiro Gouveia;Delmiro Gouveia (Pires Ferreira);62258000;CE;0;D;1611
1318;Deputado Irapuan Pinheiro;Deputado Irapuan Pinheiro;63645000;CE;0;M;0
1319;Deserto;Deserto (Itapipoca);62502000;CE;0;D;1422
1320;Dom Leme;Dom Leme (Santana do Cariri);63191000;CE;0;D;1667
1321;Dom Maurício;Dom Maurício (Quixadá);63945000;CE;0;D;1636
1322;Dom Quintino;Dom Quintino (Crato);63137000;CE;0;D;1301
1323;Domingos da Costa;Domingos da Costa (Boa Viagem);63880000;CE;0;D;1218
1324;Donato;Donato (Pires Ferreira);62259000;CE;0;D;1611
1325;Dourados;Dourados (Horizonte);62884000;CE;0;D;1377
1326;Ebron;Ebron (Acopiara);63567000;CE;0;D;1126
1327;Ema;Ema (Iracema);62988000;CE;0;D;1407
1328;Ematuba;Ematuba (Independência);63641000;CE;0;D;1397
1329;Encantado;Encantado (Quixeramobim);63810000;CE;0;D;1639
1330;Engenheiro João Tomé;Engenheiro João Tomé (Ipueiras);62233000;CE;0;D;1405
1331;Engenheiro José Lopes;Engenheiro José Lopes (Senador Pompeu);63602000;CE;0;D;1710
1332;Engenho Velho;Engenho Velho (Barro);63383000;CE;0;D;1203
1333;Ererê;Ererê;63470000;CE;0;M;0
1334;Espacinha;Espacinha (Nova Russas);62207000;CE;0;D;1548
1335;Esperança;Esperança (Canindé);62708000;CE;0;D;1256
1336;Espinho;Espinho (Guaraciaba do Norte);62388000;CE;0;D;1368
1337;Eusébio;Eusébio;61760000;CE;0;M;0
1338;Farias Brito;Farias Brito;63185000;CE;0;M;0
1339;Fátima;Fátima (Pacoti);62772000;CE;0;D;1562
1340;Feiticeiro;Feiticeiro (Jaguaribe);63477000;CE;0;D;1434
1341;Feitosa;Feitosa (Caririaçu);63225000;CE;0;D;1266
1342;Felizardo;Felizardo (Ipaumirim);63345000;CE;0;D;1403
1343;Flamengo;Flamengo (Saboeiro);63592000;CE;0;D;1653
1344;Flores;Flores (Ipu);62253000;CE;0;D;1404
1345;Flores;Flores (Russas);62903000;CE;0;D;1651
1346;Forquilha;Forquilha;62115000;CE;0;M;0
1347;Fortaleza;Fortaleza;;CE;1;M;0
1348;Fortim;Fortim;62815000;CE;0;M;0
1349;Frecheirinha;Frecheirinha;62340000;CE;0;M;0
1350;Gado;Gado (Palmácia);62782000;CE;0;D;1573
1351;Gado dos Rodrigues;Gado dos Rodrigues (Palmácia);62784000;CE;0;D;1573
1352;Gameleira de São Sebastião;Gameleira de São Sebastião (Missão Velha);63208000;CE;0;D;1513
1353;Garças;Garças (Amontada);62541000;CE;0;D;1145
1354;Gázea;Gázea (Ipueiras);62235000;CE;0;D;1405
1355;General Sampaio;General Sampaio;62738000;CE;0;M;0
1356;General Tibúrcio;General Tibúrcio (Viçosa do Ceará);62305000;CE;0;D;1776
1357;Genipapeiro;Genipapeiro (Aracoiaba);62754100;CE;0;D;1161
1358;Gereraú;Gereraú (Itaitinga);61887000;CE;0;D;1417
1359;Giqui;Giqui (Jaguaruana);62830000;CE;0;D;1435
1360;Girau;Girau (Aracati);62807500;CE;0;D;1158
1361;Graça;Graça;62365000;CE;0;M;0
1362;Granja;Granja;62430000;CE;0;M;0
1363;Granjeiro;Granjeiro;63230000;CE;0;M;0
1364;Groairas;Groairas;62190000;CE;0;M;0
1365;Guaiúba;Guaiúba;61890000;CE;0;M;0
1366;Guajiru;Guajiru (Fortim);62818000;CE;0;D;1348
1367;Guanacés;Guanacés (Cascavel);62856000;CE;0;D;1278
1368;Guaraciaba do Norte;Guaraciaba do Norte;62380000;CE;0;M;0
1369;Guaramiranga;Guaramiranga;62766000;CE;0;M;0
1370;Guararu;Guararu (Caucaia);61690000;CE;0;D;1284
1371;Guassi;Guassi (Redenção);62794000;CE;0;D;1643
1372;Guassossé;Guassossé (Orós);63527000;CE;0;D;1559
1373;Guia;Guia (Boa Viagem);63885000;CE;0;D;1218
1374;Guriú;Guriú (Camocim);62408000;CE;0;D;1247
1375;Hidrolândia;Hidrolândia;62270000;CE;0;M;0
1376;Holanda;Holanda (Tamboril);63760000;CE;0;D;1733
1377;Horizonte;Horizonte;62880000;CE;0;M;0
1378;Iapi;Iapi (Independência);63643000;CE;0;D;1397
1379;Iara;Iara (Barro);63390000;CE;0;D;1203
1380;Ibaretama;Ibaretama;63970000;CE;0;M;0
1381;Ibiapaba;Ibiapaba (Crateús);63725000;CE;0;D;1300
1382;Ibiapina;Ibiapina;62360000;CE;0;M;0
1383;Ibicatu;Ibicatu (Várzea Alegre);63558000;CE;0;D;1769
1384;Ibicuã;Ibicuã (Piquet Carneiro);63608000;CE;0;D;1608
1385;Ibicuitaba;Ibicuitaba (Icapuí);62813000;CE;0;D;1390
1386;Ibicuitinga;Ibicuitinga;62955000;CE;0;M;0
1387;Iborepi;Iborepi (Lavras da Mangabeira);63303000;CE;0;D;1468
1388;Ibuaçu;Ibuaçu (Boa Viagem);63890000;CE;0;D;1218
1389;Ibuguaçu;Ibuguaçu (Granja);62448000;CE;0;D;1362
1390;Icapuí;Icapuí;62810000;CE;0;M;0
1391;Icaraí;Icaraí (Amontada);62545000;CE;0;D;1145
1392;Icó;Icó;63430000;CE;0;M;0
1393;Icozinho;Icozinho (Icó);63445000;CE;0;D;1392
1394;Ideal;Ideal (Aracoiaba);62754000;CE;0;D;1161
1395;Igaroi;Igaroi (Orós);63528000;CE;0;D;1559
1396;Iguatu;Iguatu;63500000;CE;0;M;0
1397;Independência;Independência;63640000;CE;0;M;0
1398;Ingazeiras;Ingazeiras (Aurora);63370000;CE;0;D;1183
1399;Inhamuns;Inhamuns (Tauá);63666000;CE;0;D;1740
1400;Inhuçu;Inhuçu (São Benedito);62373000;CE;0;D;1676
1401;Inhuporanga;Inhuporanga (Caridade);62734000;CE;0;D;1264
1402;Ipaporanga;Ipaporanga;62215000;CE;0;M;0
1403;Ipaumirim;Ipaumirim;63340000;CE;0;M;0
1404;Ipu;Ipu;62250000;CE;0;M;0
1405;Ipueiras;Ipueiras;62230000;CE;0;M;0
1406;Ipueiras dos Gomes;Ipueiras dos Gomes (Canindé);62715000;CE;0;D;1256
1407;Iracema;Iracema;62980000;CE;0;M;0
1408;Irajá;Irajá (Hidrolândia);62278000;CE;0;D;1375
1409;Irapuã;Irapuã (Crateús);63728000;CE;0;D;1300
1410;Iratinga;Iratinga (Itapagé);62608000;CE;0;D;1419
1411;Irauçuba;Irauçuba;62620000;CE;0;M;0
1412;Isidoro;Isidoro (Acopiara);63563000;CE;0;D;1126
1413;Itacima;Itacima (Guaiúba);61893000;CE;0;D;1365
1414;Itaguá;Itaguá (Campos Sales);63152000;CE;0;D;1250
1415;Itaiçaba;Itaiçaba;62820000;CE;0;M;0
1416;Itaipaba;Itaipaba (Pacajus);62872000;CE;0;D;1560
1417;Itaitinga;Itaitinga;61880000;CE;0;M;0
1418;Itans;Itans (Itapiúna);62746000;CE;0;D;1423
1419;Itapagé;Itapagé;62600000;CE;0;M;0
1420;Itapebussu;Itapebussu (Maranguape);61980000;CE;0;D;1488
1421;Itapeim;Itapeim (Beberibe);62843000;CE;0;D;1208
1422;Itapipoca;Itapipoca;62500000;CE;0;M;0
1423;Itapiúna;Itapiúna;62740000;CE;0;M;0
1424;Itapó;Itapó (Pacatuba);61877000;CE;0;D;1561
1425;Itarema;Itarema;62590000;CE;0;M;0
1426;Itatira;Itatira;62720000;CE;0;M;0
1427;Jaburuna;Jaburuna (Ubajara);62354000;CE;0;D;1756
1428;Jacampari;Jacampari (Boa Viagem);63895000;CE;0;D;1218
1429;Jacarecoara;Jacarecoara (Cascavel);62855000;CE;0;D;1278
1430;Jacaúna;Jacaúna (Aquiraz);61752000;CE;0;D;1156
1431;Jaguarão;Jaguarão (Aracoiaba);62754050;CE;0;D;1161
1432;Jaguaretama;Jaguaretama;63480000;CE;0;M;0
1433;Jaguaribara;Jaguaribara;63490000;CE;0;M;0
1434;Jaguaribe;Jaguaribe;63475000;CE;0;M;0
1435;Jaguaruana;Jaguaruana;62823000;CE;0;M;0
1436;Jaibaras;Jaibaras (Sobral);62107000;CE;0;D;1722
1437;Jamacaru;Jamacaru (Missão Velha);63207000;CE;0;D;1513
1438;Jandrangoeira;Jandrangoeira (Independência);63642000;CE;0;D;1397
1439;Jardim;Jardim;63290000;CE;0;M;0
1440;Jardim;Jardim (Paracuru);62684000;CE;0;D;1577
1441;Jardimirim;Jardimirim (Jardim);63295000;CE;0;D;1439
1442;Jati;Jati;63275000;CE;0;M;0
1443;Jijoca de Jericoacoara;Jijoca de Jericoacoara;62598000;CE;0;M;0
1444;João Cordeiro;João Cordeiro (Santana do Acaraú);62158000;CE;0;D;1666
1445;Jordão;Jordão (Sobral);62108000;CE;0;D;1722
1446;José de Alencar;José de Alencar (Iguatu);63505000;CE;0;D;1396
1447;Juá;Juá (Irauçuba);62628000;CE;0;D;1411
1448;Juá;Juá (Quixadá);63940000;CE;0;D;1636
1449;Juatama;Juatama (Quixadá);63910000;CE;0;D;1636
1450;Juazeiro de Baixo;Juazeiro de Baixo (Morada Nova);62945000;CE;0;D;1526
1451;Juazeiro do Norte;Juazeiro do Norte;;CE;1;M;0
1452;Jubaia;Jubaia (Maranguape);61955000;CE;0;D;1488
1453;Jucás;Jucás;63580000;CE;0;M;0
1454;Jurema;Jurema (Caucaia);;CE;2;D;1284
1455;Justiniano Serpa;Justiniano Serpa (Aquiraz);61751000;CE;0;D;1156
1456;Lacerda;Lacerda (Quixeramobim);63820000;CE;0;D;1639
1457;Ladeira Grande;Ladeira Grande (Maranguape);61985000;CE;0;D;1488
1458;Lagoa de São José;Lagoa de São José (Aracoiaba);62754150;CE;0;D;1161
1459;Lagoa do Juvenal;Lagoa do Juvenal (Maranguape);61975000;CE;0;D;1488
1460;Lagoa do Mato;Lagoa do Mato (Itatira);62725000;CE;0;D;1426
1461;Lagoa dos Crioulos;Lagoa dos Crioulos (Salitre);63158000;CE;0;D;1656
1462;Lagoa Grande;Lagoa Grande (Amontada);62542000;CE;0;D;1145
1463;Lagoa Grande;Lagoa Grande (Morada Nova);62942000;CE;0;D;1526
1464;Lagoa Grande;Lagoa Grande (Russas);62902000;CE;0;D;1651
1465;Lagoinha;Lagoinha (Quixeré);62922000;CE;0;D;1640
1466;Lambedouro;Lambedouro (Viçosa do Ceará);62308000;CE;0;D;1776
1467;Lameiro;Lameiro (Crato);63134000;CE;0;D;1301
1468;Lavras da Mangabeira;Lavras da Mangabeira;63300000;CE;0;M;0
1469;Lima Campos;Lima Campos (Icó);63435000;CE;0;D;1392
1470;Limoeiro do Norte;Limoeiro do Norte;62930000;CE;0;M;0
1471;Lisieux;Lisieux (Santa Quitéria);62293000;CE;0;D;1662
1472;Livramento;Livramento (Ipueiras);62238000;CE;0;D;1405
1473;Logradouro;Logradouro (Santa Quitéria);62292000;CE;0;D;1662
1474;Macambira;Macambira (Poranga);62225000;CE;0;D;1621
1475;Macaóca;Macaóca (Madalena);63865000;CE;0;D;1478
1476;Macaraú;Macaraú (Santa Quitéria);62285000;CE;0;D;1662
1477;Maceió;Maceió (Fortim);62819000;CE;0;D;1348
1478;Madalena;Madalena;63860000;CE;0;M;0
1479;Major Simplício;Major Simplício (Nova Russas);62208000;CE;0;D;1548
1480;Majorlândia;Majorlândia (Aracati);62809000;CE;0;D;1158
1481;Malhada Grande;Malhada Grande (Santa Quitéria);62294000;CE;0;D;1662
1482;Mangabeira;Mangabeira (Lavras da Mangabeira);63307000;CE;0;D;1468
1483;Manibu;Manibu (Icapuí);62814000;CE;0;D;1390
1484;Manituba;Manituba (Quixeramobim);63830000;CE;0;D;1639
1485;Mapuá;Mapuá (Jaguaribe);63476000;CE;0;D;1434
1486;Maracanaú;Maracanaú;;CE;1;M;0
1487;Maraguá;Maraguá (Mauriti);63218000;CE;0;D;1500
1488;Maranguape;Maranguape;61940000;CE;0;M;0
1489;Mararupá;Mararupá (Mauriti);63216000;CE;0;D;1500
1490;Marco;Marco;62560000;CE;0;M;0
1491;Marinheiros;Marinheiros (Itapipoca);62520000;CE;0;D;1422
1492;Marrecas;Marrecas (Tauá);63664000;CE;0;D;1740
1493;Marrocos;Marrocos (Juazeiro do Norte);63084000;CE;0;D;1451
1494;Marruás;Marruás (Tauá);63665000;CE;0;D;1740
1495;Martinópole;Martinópole;62450000;CE;0;M;0
1496;Massapê;Massapê;62140000;CE;0;M;0
1497;Mata Fresca;Mata Fresca (Aracati);62808000;CE;0;D;1158
1498;Matias;Matias (Pentecoste);62645000;CE;0;D;1601
1499;Matriz;Matriz (Ipueiras);62232000;CE;0;D;1405
1500;Mauriti;Mauriti;63210000;CE;0;M;0
1501;Mel;Mel (Jucás);63587000;CE;0;D;1453
1502;Meruoca;Meruoca;62130000;CE;0;M;0
1503;Messejana;Messejana (Fortaleza);;CE;2;D;1347
1504;Miguel Xavier;Miguel Xavier (Caririaçu);63228000;CE;0;D;1266
1505;Milagres;Milagres;63250000;CE;0;M;0
1506;Milhã;Milhã;63635000;CE;0;M;0
1507;Milton Belo;Milton Belo (Aracoiaba);62754200;CE;0;D;1161
1508;Mineirolândia;Mineirolândia (Pedra Branca);63632000;CE;0;D;1594
1509;Miragem;Miragem (Caririaçu);63223000;CE;0;D;1266
1510;Miraíma;Miraíma;62530000;CE;0;M;0
1511;Mirambé;Mirambé (Caucaia);61685000;CE;0;D;1284
1512;Missão Nova;Missão Nova (Missão Velha);63203000;CE;0;D;1513
1513;Missão Velha;Missão Velha;63200000;CE;0;M;0
1514;Missi;Missi (Irauçuba);62625000;CE;0;D;1411
1515;Moitas;Moitas (Amontada);62543000;CE;0;D;1145
1516;Mombaça;Mombaça;63610000;CE;0;M;0
1517;Mondubim;Mondubim (Fortaleza);;CE;2;D;1347
1518;Monguba;Monguba (Pacatuba);61860000;CE;0;D;1561
1519;Monsenhor Tabosa;Monsenhor Tabosa;63780000;CE;0;M;0
1520;Monte Alegre;Monte Alegre (Barro);63389000;CE;0;D;1203
1521;Monte Alegre;Monte Alegre (Canindé);62703000;CE;0;D;1256
1522;Monte Castelo;Monte Castelo (Campos Sales);63154100;CE;0;D;1250
1523;Monte Grave;Monte Grave (Milhã);63639000;CE;0;D;1506
1524;Monte Sion;Monte Sion (Parambu);63695000;CE;0;D;1580
1525;Montenebo;Montenebo (Crateús);63715000;CE;0;D;1300
1526;Morada Nova;Morada Nova;62940000;CE;0;M;0
1527;Moraújo;Moraújo;62480000;CE;0;M;0
1528;Morrinhos;Morrinhos;62550000;CE;0;M;0
1529;Morrinhos Novos;Morrinhos Novos (Guaraciaba do Norte);62386000;CE;0;D;1368
1530;Morro Branco;Morro Branco (Itatira);62727000;CE;0;D;1426
1531;Mucambo;Mucambo;62170000;CE;0;M;0
1532;Mulungu;Mulungu;62764000;CE;0;M;0
1533;Mulungu;Mulungu (Piquet Carneiro);63606000;CE;0;D;1608
1534;Mumbaba;Mumbaba (Massapê);62142000;CE;0;D;1496
1535;Mundau;Mundau (Trairi);62695000;CE;0;D;1746
1536;Muribeca;Muribeca (Santa Quitéria);62296000;CE;0;D;1662
1537;Muriti;Muriti (Crato);;CE;2;D;1301
1538;Mutambeiras;Mutambeiras (Santana do Acaraú);62154000;CE;0;D;1666
1539;Naraniu;Naraniu (Várzea Alegre);63550000;CE;0;D;1769
1540;Nascente;Nascente (Amontada);62544000;CE;0;D;1145
1541;Nenenlândia;Nenenlândia (Quixeramobim);63814000;CE;0;D;1639
1542;Nossa Senhora do Livramento;Nossa Senhora do Livramento (Monsenhor Tabosa);63790000;CE;0;D;1519
1543;Nova Betânia;Nova Betânia (Farias Brito);63187000;CE;0;D;1338
1544;Nova Betânia;Nova Betânia (Nova Russas);62205000;CE;0;D;1548
1545;Nova Fátima;Nova Fátima (Ipueiras);62245000;CE;0;D;1405
1546;Nova Floresta;Nova Floresta (Jaguaribe);63478000;CE;0;D;1434
1547;Nova Olinda;Nova Olinda;63165000;CE;0;M;0
1548;Nova Russas;Nova Russas;62200000;CE;0;M;0
1549;Nova Vida;Nova Vida (Ibaretama);63980000;CE;0;D;1380
1550;Novo Assis;Novo Assis (Parambu);63690000;CE;0;D;1580
1551;Novo Oriente;Novo Oriente;63740000;CE;0;M;0
1552;Novo Oriente;Novo Oriente (Ocara);62759100;CE;0;D;1553
1553;Ocara;Ocara;62755000;CE;0;M;0
1554;Oiticica;Oiticica (Crateús);63730000;CE;0;D;1300
1555;Oiticica;Oiticica (Ibaretama);63984000;CE;0;D;1380
1556;Olho-D'Água;Olho-D'Água (Sobral);62113000;CE;0;D;1722
1557;Olho-D'Água da Bica;Olho-D'Água da Bica (Tabuleiro do Norte);62964000;CE;0;D;1731
1558;Oliveiras;Oliveiras (Tamboril);63775000;CE;0;D;1733
1559;Orós;Orós;63520000;CE;0;M;0
1560;Pacajus;Pacajus;62870000;CE;0;M;0
1561;Pacatuba;Pacatuba;61800000;CE;0;M;0
1562;Pacoti;Pacoti;62770000;CE;0;M;0
1563;Pacujá;Pacujá;62180000;CE;0;M;0
1564;Padre Cícero;Padre Cícero (Juazeiro do Norte);63082000;CE;0;D;1451
1565;Padre Linhares;Padre Linhares (Massapê);62146000;CE;0;D;1496
1566;Padre Vieira;Padre Vieira (Viçosa do Ceará);62315000;CE;0;D;1776
1567;Pajeú;Pajeú (Araripe);63172000;CE;0;D;1169
1569;Palestina;Palestina (Mauriti);63215000;CE;0;D;1500
1570;Palestina;Palestina (Orós);63525000;CE;0;D;1559
1571;Palestina do Norte;Palestina do Norte (Meruoca);62134000;CE;0;D;1502
1572;Palhano;Palhano;62910000;CE;0;M;0
1573;Palmácia;Palmácia;62780000;CE;0;M;0
1574;Palmatória;Palmatória (Itapiúna);62744000;CE;0;D;1423
1575;Panacuí;Panacuí (Marco);62565000;CE;0;D;1490
1576;Paracuá;Paracuá (Uruoca);62465000;CE;0;D;1765
1577;Paracuru;Paracuru;62680000;CE;0;M;0
1578;Paraipaba;Paraipaba;62685000;CE;0;M;0
1579;Parajuru;Parajuru (Beberibe);62848000;CE;0;D;1208
1580;Parambu;Parambu;63680000;CE;0;M;0
1581;Paramoti;Paramoti;62736000;CE;0;M;0
1582;Parangaba;Parangaba (Fortaleza);;CE;2;D;1347
1583;Parapuí;Parapuí (Santana do Acaraú);62156000;CE;0;D;1666
1584;Parazinho;Parazinho (Granja);62437000;CE;0;D;1362
1585;Paripueira;Paripueira (Beberibe);62844000;CE;0;D;1208
1586;Passagem;Passagem (Chaval);62425000;CE;0;D;1289
1587;Passagem;Passagem (Quixeramobim);63835000;CE;0;D;1639
1588;Passagem Funda;Passagem Funda (Aracoiaba);62754350;CE;0;D;1161
1589;Pasta;Pasta (Solonópole);63622000;CE;0;D;1724
1590;Patacas;Patacas (Aquiraz);61756000;CE;0;D;1156
1591;Patriarca;Patriarca (Sobral);62104000;CE;0;D;1722
1592;Pavuna;Pavuna (Pacatuba);61870000;CE;0;D;1561
1593;Pecém;Pecém (São Gonçalo do Amarante);62674000;CE;0;D;1682
1594;Pedra Branca;Pedra Branca;63630000;CE;0;M;0
1595;Pedra Branca;Pedra Branca (Aracoiaba);62754250;CE;0;D;1161
1596;Pedras;Pedras (Morada Nova);62943000;CE;0;D;1526
1597;Pedrinhas;Pedrinhas (Icó);63455000;CE;0;D;1392
1598;Peixe;Peixe (Russas);62907000;CE;0;D;1651
1599;Peixe Gordo;Peixe Gordo (Tabuleiro do Norte);62962000;CE;0;D;1731
1600;Penaforte;Penaforte;63280000;CE;0;M;0
1601;Pentecoste;Pentecoste;62640000;CE;0;M;0
1602;Pereiro;Pereiro;63460000;CE;0;M;0
1603;Pernambuquinho;Pernambuquinho (Guaramiranga);62768000;CE;0;D;1369
1604;Pessoa Anta;Pessoa Anta (Granja);62445000;CE;0;D;1362
1605;Pindoguaba;Pindoguaba (Tianguá);62330000;CE;0;D;1742
1606;Pindoretama;Pindoretama;62860000;CE;0;M;0
1607;Pio X;Pio X (Umari);63315000;CE;0;D;1760
1608;Piquet Carneiro;Piquet Carneiro;63605000;CE;0;M;0
1609;Pirabibu;Pirabibu (Quixeramobim);63802000;CE;0;D;1639
1610;Pirangi;Pirangi (Ibaretama);63982000;CE;0;D;1380
1611;Pires Ferreira;Pires Ferreira;62255000;CE;0;M;0
1612;Pitombeira;Pitombeira (Itapagé);62606000;CE;0;D;1419
1613;Pitombeiras;Pitombeiras (Cascavel);62858000;CE;0;D;1278
1614;Plácido Martins;Plácido Martins (Aracoiaba);62754300;CE;0;D;1161
1615;Poço;Poço (Brejo Santo);63268000;CE;0;D;1229
1616;Poço Comprido;Poço Comprido (Amontada);62546000;CE;0;D;1145
1617;Poço Comprido;Poço Comprido (Jaguaribara);63495000;CE;0;D;1433
1618;Poço Grande;Poço Grande (Jucás);63588000;CE;0;D;1453
1619;Podimirim;Podimirim (Milagres);63255000;CE;0;D;1505
1620;Ponta da Serra;Ponta da Serra (Crato);63138000;CE;0;D;1301
1621;Poranga;Poranga;62220000;CE;0;M;0
1622;Porfirio Sampaio;Porfirio Sampaio (Pentecoste);62648000;CE;0;D;1601
1623;Porteiras;Porteiras;63270000;CE;0;M;0
1624;Potengi;Potengi;63160000;CE;0;M;0
1625;Poti;Poti (Crateús);63720000;CE;0;D;1300
1626;Potiretama;Potiretama;62990000;CE;0;M;0
1627;Prata;Prata (Bela Cruz);62575000;CE;0;D;1209
1628;Prudente de Morais;Prudente de Morais (Quixeramobim);63815000;CE;0;D;1639
1629;Quatiguaba;Quatiguaba (Viçosa do Ceará);62310000;CE;0;D;1776
1630;Queimadas;Queimadas (Horizonte);62886000;CE;0;D;1377
1631;Quimami;Quimami (Missão Velha);63205000;CE;0;D;1513
1632;Quincoé;Quincoé (Acopiara);63562000;CE;0;D;1126
1633;Quincuncá;Quincuncá (Farias Brito);63188000;CE;0;D;1338
1634;Quitaiús;Quitaiús (Lavras da Mangabeira);63308000;CE;0;D;1468
1635;Quiterianópolis;Quiterianópolis;63650000;CE;0;M;0
1636;Quixadá;Quixadá;63900000;CE;0;M;0
1637;Quixariú;Quixariú (Campos Sales);63154000;CE;0;D;1250
1638;Quixelô;Quixelô;63515000;CE;0;M;0
1639;Quixeramobim;Quixeramobim;63800000;CE;0;M;0
1640;Quixeré;Quixeré;62920000;CE;0;M;0
1641;Quixoá;Quixoá (Iguatu);63502000;CE;0;D;1396
1642;Raimundo Martins;Raimundo Martins (Santa Quitéria);62295000;CE;0;D;1662
1643;Redenção;Redenção;62790000;CE;0;M;0
1644;Reriutaba;Reriutaba;62260000;CE;0;M;0
1645;Riachão do Banabuiú;Riachão do Banabuiú (Pedra Branca);63631000;CE;0;D;1594
1646;Riacho Grande;Riacho Grande (Araripe);63178000;CE;0;D;1169
1647;Riacho Verde;Riacho Verde (Várzea Alegre);63548000;CE;0;D;1769
1648;Riacho Vermelho;Riacho Vermelho (Iguatu);63511000;CE;0;D;1396
1649;Rinaré;Rinaré (Banabuiú);63965000;CE;0;D;1187
1650;Roldão;Roldão (Morada Nova);62948000;CE;0;D;1526
1651;Russas;Russas;62900000;CE;0;M;0
1652;Sabiaguaba;Sabiaguaba (Amontada);62547000;CE;0;D;1145
1653;Saboeiro;Saboeiro;63590000;CE;0;M;0
1654;Sacramento;Sacramento (Ipaporanga);62218000;CE;0;D;1402
1655;Salão;Salão (Senador Sá);62475000;CE;0;D;1711
1656;Salitre;Salitre;63155000;CE;0;M;0
1657;Sambaíba;Sambaíba (Granja);62433000;CE;0;D;1362
1658;Santa Ana;Santa Ana (Pacoti);62776000;CE;0;D;1562
1659;Santa Fé;Santa Fé (Crato);63136000;CE;0;D;1301
1660;Santa Felícia;Santa Felícia (Acopiara);63565000;CE;0;D;1126
1661;Santa Luzia;Santa Luzia (Uruburetama);62652000;CE;0;D;1764
1662;Santa Quitéria;Santa Quitéria;62280000;CE;0;M;0
1663;Santa Tereza;Santa Tereza (Aracati);62808500;CE;0;D;1158
1664;Santa Tereza;Santa Tereza (Tauá);63668000;CE;0;D;1740
1665;Santana;Santana (Crateús);63735000;CE;0;D;1300
1666;Santana do Acaraú;Santana do Acaraú;62150000;CE;0;M;0
1667;Santana do Cariri;Santana do Cariri;63190000;CE;0;M;0
1668;Santarém;Santarém (Orós);63523000;CE;0;P;1559
1669;Santo Antônio;Santo Antônio (Acopiara);63561000;CE;0;D;1126
1670;Santo Antônio;Santo Antônio (Ararendá);62213000;CE;0;D;1168
1671;Santo Antônio;Santo Antônio (Barro);63385000;CE;0;D;1203
1672;Santo Antônio;Santo Antônio (Crateús);63705000;CE;0;D;1300
1673;Santo Antônio da Pindoba;Santo Antônio da Pindoba (Ibiapina);62363000;CE;0;D;1382
